дата_завалки,дата_вывалки,номер_клетки,положение_в_клети,номер_валка,износ
2018-04-29 17:26:29,2018-04-29 20:46:49,12,низ,16,0.1808942917004149
2018-04-29 17:26:29,2018-04-29 20:46:49,9,низ,457,0.759372121682562
2018-04-29 17:26:29,2018-04-29 20:46:49,9,верх,257,0.7624329306549971
2018-04-29 17:26:29,2018-04-29 20:46:49,8,низ,463,0.5381182186621589
2018-04-29 17:26:29,2018-04-29 20:46:49,8,верх,166,0.94452276028537
2018-04-29 17:26:29,2018-04-29 20:46:49,10,верх,260,0.8206968732450048
2018-04-29 21:01:46,2018-04-30 00:09:22,12,верх,222,0.48030519183645126
2018-04-29 21:01:46,2018-04-30 00:09:22,11,низ,180,0.8105488821899564
2018-04-29 21:01:46,2018-04-30 00:09:22,11,верх,281,0.6489653539294715
2018-04-29 21:01:46,2018-04-30 00:09:22,10,низ,68,1.0567510265456035
2018-04-29 21:01:46,2018-04-30 00:09:22,12,низ,44,0.4935444812297515
2018-04-29 21:01:46,2018-04-30 00:09:22,9,низ,73,1.0411126157166626
2018-04-29 21:01:46,2018-04-30 00:09:22,10,верх,211,1.1909639752603258
2018-04-29 21:01:46,2018-04-30 00:09:22,8,верх,490,0.7703754067633357
2018-04-29 21:01:46,2018-04-30 00:09:22,8,низ,13,0.797330165320728
2018-04-29 21:01:46,2018-04-30 00:09:22,9,верх,434,0.9739800831824273
2018-04-30 00:22:39,2018-04-30 03:57:52,8,верх,122,0.9339770351895621
2018-04-30 00:22:39,2018-04-30 03:57:52,8,низ,269,0.775605445837799
2018-04-30 00:22:39,2018-04-30 03:57:52,9,верх,469,1.3386485318386787
2018-04-30 00:22:39,2018-04-30 03:57:52,9,низ,212,1.0317676154548276
2018-04-30 00:22:39,2018-04-30 03:57:52,10,низ,458,0.7654569778234364
2018-04-30 00:22:39,2018-04-30 03:57:52,11,верх,54,1.0041671864379984
2018-04-30 00:22:39,2018-04-30 03:57:52,11,низ,222,0.7128005611084398
2018-04-30 00:22:39,2018-04-30 03:57:52,12,верх,271,0.4016247160525279
2018-04-30 00:22:39,2018-04-30 03:57:52,12,низ,470,0.6739395728464082
2018-04-30 00:22:39,2018-04-30 03:57:52,10,верх,299,1.0058014100359378
2018-04-30 04:10:10,2018-04-30 07:28:22,10,низ,116,1.0647228220819411
2018-04-30 04:10:10,2018-04-30 07:28:22,12,верх,48,0.5219637188647639
2018-04-30 04:10:10,2018-04-30 07:28:22,11,низ,198,0.8743619020361013
2018-04-30 04:10:10,2018-04-30 07:28:22,11,верх,442,0.49547256107839177
2018-04-30 04:10:10,2018-04-30 07:28:22,12,низ,471,0.38717412900885995
2018-04-30 04:10:10,2018-04-30 07:28:22,10,верх,460,0.8958238954021972
2018-04-30 04:10:10,2018-04-30 07:28:22,9,верх,77,1.3046098091821428
2018-04-30 04:10:10,2018-04-30 07:28:22,8,низ,164,1.0449505037020446
2018-04-30 04:10:10,2018-04-30 07:28:22,8,верх,299,0.9264157013442611
2018-04-30 04:10:10,2018-04-30 07:28:22,9,низ,280,1.0210916978382791
2018-04-30 07:42:42,2018-04-30 11:05:04,12,низ,335,0.5995257927779045
2018-04-30 07:42:42,2018-04-30 11:05:04,12,верх,222,0.9059967634454513
2018-04-30 07:42:42,2018-04-30 11:05:04,11,низ,291,0.9052014509770349
2018-04-30 07:42:42,2018-04-30 11:05:04,11,верх,323,0.8164411326349307
2018-04-30 07:42:42,2018-04-30 11:05:04,10,низ,325,1.025421440349931
2018-04-30 07:42:42,2018-04-30 11:05:04,10,верх,242,0.9232611238497326
2018-04-30 07:42:42,2018-04-30 11:05:04,9,низ,385,0.9409335987672026
2018-04-30 07:42:42,2018-04-30 11:05:04,9,верх,163,0.9660551083919773
2018-04-30 07:42:42,2018-04-30 11:05:04,8,низ,390,0.8934748432484958
2018-04-30 07:42:42,2018-04-30 11:05:04,8,верх,313,0.9174955927748595
2018-04-30 11:20:30,2018-04-30 15:13:37,12,верх,248,1.2697382660131955
2018-04-30 11:20:30,2018-04-30 15:13:37,11,низ,416,1.731058740124947
2018-04-30 11:20:30,2018-04-30 15:13:37,11,верх,279,1.080625192740257
2018-04-30 11:20:30,2018-04-30 15:13:37,10,низ,486,1.1923194757467779
2018-04-30 11:20:30,2018-04-30 15:13:37,12,низ,401,0.5262654417434544
2018-04-30 11:20:30,2018-04-30 15:13:37,9,низ,247,1.542689396219981
2018-04-30 11:20:30,2018-04-30 15:13:37,9,верх,480,1.2155841217267096
2018-04-30 11:20:30,2018-04-30 15:13:37,8,низ,449,1.2582914867993065
2018-04-30 11:20:30,2018-04-30 15:13:37,8,верх,132,1.24987246277535
2018-04-30 11:20:30,2018-04-30 15:13:37,10,верх,119,1.2981090522948293
2018-04-30 15:29:30,2018-04-30 19:35:07,12,верх,94,1.1330191357467267
2018-04-30 15:29:30,2018-04-30 19:35:07,11,низ,257,1.0161328570612422
2018-04-30 15:29:30,2018-04-30 19:35:07,11,верх,273,1.036041019758307
2018-04-30 15:29:30,2018-04-30 19:35:07,10,низ,282,1.3794319322157316
2018-04-30 15:29:30,2018-04-30 19:35:07,12,низ,450,1.0573848243845072
2018-04-30 15:29:30,2018-04-30 19:35:07,9,низ,215,1.606936309250762
2018-04-30 15:29:30,2018-04-30 19:35:07,9,верх,462,1.7339361218262366
2018-04-30 15:29:30,2018-04-30 19:35:07,8,низ,477,1.2876444951204757
2018-04-30 15:29:30,2018-04-30 19:35:07,8,верх,224,1.6388851882412359
2018-04-30 15:29:30,2018-04-30 19:35:07,10,верх,84,1.4651290801920904
2018-04-30 19:46:41,2018-04-30 23:15:21,12,низ,174,0.1755933103412815
2018-04-30 19:46:41,2018-04-30 23:15:21,12,верх,457,0.7538956939373819
2018-04-30 19:46:41,2018-04-30 23:15:21,11,низ,319,0.8349979456093775
2018-04-30 19:46:41,2018-04-30 23:15:21,11,верх,491,0.7295385511421815
2018-04-30 19:46:41,2018-04-30 23:15:21,10,низ,242,1.0508090424398926
2018-04-30 19:46:41,2018-04-30 23:15:21,10,верх,296,0.9217444030430716
2018-04-30 19:46:41,2018-04-30 23:15:21,9,верх,247,0.7819842509051923
2018-04-30 19:46:41,2018-04-30 23:15:21,8,низ,348,1.0656646235813303
2018-04-30 19:46:41,2018-04-30 23:15:21,8,верх,438,0.7324655148581126
2018-04-30 19:46:41,2018-04-30 23:15:21,9,низ,18,0.6389370835742276
2018-04-30 23:29:46,2018-05-01 02:50:11,11,верх,300,0.7008272674457672
2018-04-30 23:29:46,2018-05-01 02:50:11,12,верх,102,0.7320102131630006
2018-04-30 23:29:46,2018-05-01 02:50:11,11,низ,360,0.7108073487391673
2018-04-30 23:29:46,2018-05-01 02:50:11,10,низ,126,0.7156024578928204
2018-04-30 23:29:46,2018-05-01 02:50:11,12,низ,391,0.4338304952415337
2018-04-30 23:29:46,2018-05-01 02:50:11,9,низ,251,0.8938310925740027
2018-04-30 23:29:46,2018-05-01 02:50:11,8,верх,177,0.6583087220914384
2018-04-30 23:29:46,2018-05-01 02:50:11,10,верх,88,1.3442964176925796
2018-04-30 23:29:46,2018-05-01 02:50:11,9,верх,19,0.9908027829323985
2018-04-30 23:29:46,2018-05-01 02:50:11,8,низ,195,1.2469972021181672
2018-05-01 03:02:41,2018-05-01 06:21:00,12,низ,73,0.5383101698132597
2018-05-01 03:02:41,2018-05-01 06:21:00,12,верх,151,0.5564957764282286
2018-05-01 03:02:41,2018-05-01 06:21:00,11,низ,481,0.8898774658628925
2018-05-01 03:02:41,2018-05-01 06:21:00,10,низ,22,1.1629238544112155
2018-05-01 03:02:41,2018-05-01 06:21:00,11,верх,219,0.9948217084738944
2018-05-01 03:02:41,2018-05-01 06:21:00,9,низ,339,0.9599367460551904
2018-05-01 03:02:41,2018-05-01 06:21:00,9,верх,478,1.2939287439566516
2018-05-01 03:02:41,2018-05-01 06:21:00,8,низ,336,1.016726231560589
2018-05-01 03:02:41,2018-05-01 06:21:00,8,верх,433,0.9274836806622762
2018-05-01 03:02:41,2018-05-01 06:21:00,10,верх,290,0.9801622923201728
2018-05-01 06:32:36,2018-05-01 10:14:48,11,верх,350,0.9082435672022948
2018-05-01 06:32:36,2018-05-01 10:14:48,12,низ,262,0.5948043538775438
2018-05-01 06:32:36,2018-05-01 10:14:48,12,верх,274,0.46800977531867993
2018-05-01 06:32:36,2018-05-01 10:14:48,11,низ,478,0.8905246568386199
2018-05-01 06:32:36,2018-05-01 10:14:48,10,низ,391,0.9566840399850635
2018-05-01 06:32:36,2018-05-01 10:14:48,8,низ,269,1.1611086411441784
2018-05-01 06:32:36,2018-05-01 10:14:48,9,низ,256,1.2664609428104183
2018-05-01 06:32:36,2018-05-01 10:14:48,9,верх,330,1.251072253687335
2018-05-01 06:32:36,2018-05-01 10:14:48,8,верх,441,0.8341334744929894
2018-05-01 06:32:36,2018-05-01 10:14:48,10,верх,453,0.6472618896068563
2018-05-01 10:28:34,2018-05-01 14:05:53,11,верх,239,0.9025270089642774
2018-05-01 10:28:34,2018-05-01 14:05:53,12,низ,194,0.5617803040873413
2018-05-01 10:28:34,2018-05-01 14:05:53,12,верх,165,0.4333247807168671
2018-05-01 10:28:34,2018-05-01 14:05:53,11,низ,235,0.5115065073572925
2018-05-01 10:28:34,2018-05-01 14:05:53,10,низ,153,0.7399678620968425
2018-05-01 10:28:34,2018-05-01 14:05:53,8,низ,357,0.7895363854065389
2018-05-01 10:28:34,2018-05-01 14:05:53,9,низ,288,0.8660230245561885
2018-05-01 10:28:34,2018-05-01 14:05:53,9,верх,116,0.9732315699061207
2018-05-01 10:28:34,2018-05-01 14:05:53,8,верх,67,1.1731757249442443
2018-05-01 10:28:34,2018-05-01 14:05:53,10,верх,291,0.8372651767347065
2018-05-01 14:17:10,2018-05-01 17:42:20,12,низ,361,0.7866285391665698
2018-05-01 14:17:10,2018-05-01 17:42:20,12,верх,292,0.5020403450248436
2018-05-01 14:17:10,2018-05-01 17:42:20,11,низ,230,1.0769640665677085
2018-05-01 14:17:10,2018-05-01 17:42:20,11,верх,477,0.6436683910516958
2018-05-01 14:17:10,2018-05-01 17:42:20,10,низ,348,0.7928125404784727
2018-05-01 14:17:10,2018-05-01 17:42:20,9,низ,138,0.749995895476135
2018-05-01 14:17:10,2018-05-01 17:42:20,9,верх,318,0.8875162529091806
2018-05-01 14:17:10,2018-05-01 17:42:20,8,низ,277,0.8552498746622346
2018-05-01 14:17:10,2018-05-01 17:42:20,8,верх,78,0.8339154956023472
2018-05-01 14:17:10,2018-05-01 17:42:20,10,верх,64,0.9458330390496894
2018-05-01 17:55:02,2018-05-01 21:19:51,11,верх,78,0.5986823223335043
2018-05-01 17:55:02,2018-05-01 21:19:51,12,низ,86,0.6018744420517269
2018-05-01 17:55:02,2018-05-01 21:19:51,12,верх,98,0.5943846394208478
2018-05-01 17:55:02,2018-05-01 21:19:51,11,низ,94,0.5097899256525048
2018-05-01 17:55:02,2018-05-01 21:19:51,10,низ,341,1.0824534128020464
2018-05-01 17:55:02,2018-05-01 21:19:51,8,верх,405,0.90113517866957
2018-05-01 17:55:02,2018-05-01 21:19:51,9,низ,111,0.5234578846375425
2018-05-01 17:55:02,2018-05-01 21:19:51,8,низ,39,1.0241573168868818
2018-05-01 17:55:02,2018-05-01 21:19:51,10,верх,9,0.44375538895525934
2018-05-01 17:55:02,2018-05-01 21:19:51,9,верх,481,0.991620882218214
2018-05-01 21:31:39,2018-05-02 01:04:58,8,верх,199,0.889553442838144
2018-05-01 21:31:39,2018-05-02 01:04:58,8,низ,168,0.511235351793541
2018-05-01 21:31:39,2018-05-02 01:04:58,9,верх,74,0.9235605229673811
2018-05-01 21:31:39,2018-05-02 01:04:58,9,низ,409,0.9586907755431322
2018-05-01 21:31:39,2018-05-02 01:04:58,10,верх,219,0.35551749253103404
2018-05-01 21:31:39,2018-05-02 01:04:58,11,верх,39,0.39686073347569967
2018-05-01 21:31:39,2018-05-02 01:04:58,11,низ,180,0.7188986469346951
2018-05-01 21:31:39,2018-05-02 01:04:58,12,верх,424,0.3683895964504278
2018-05-01 21:31:39,2018-05-02 01:04:58,12,низ,148,0.8277517270330748
2018-05-01 21:31:39,2018-05-02 01:04:58,10,низ,403,1.105186654983824
2018-05-02 01:18:02,2018-05-02 04:55:11,12,низ,362,0.4406426152001116
2018-05-02 01:18:02,2018-05-02 04:55:11,10,низ,478,1.1251306715398086
2018-05-02 01:18:02,2018-05-02 04:55:11,12,верх,369,0.28286856593838416
2018-05-02 01:18:02,2018-05-02 04:55:11,11,низ,221,0.7158053013744299
2018-05-02 01:18:02,2018-05-02 04:55:11,11,верх,344,1.3580005550881404
2018-05-02 01:18:02,2018-05-02 04:55:11,10,верх,10,0.5297700380778954
2018-05-02 01:18:02,2018-05-02 04:55:11,9,верх,62,0.9496556086750793
2018-05-02 01:18:02,2018-05-02 04:55:11,8,низ,396,0.759298025745136
2018-05-02 01:18:02,2018-05-02 04:55:11,8,верх,448,0.8528442881823699
2018-05-02 01:18:02,2018-05-02 04:55:11,9,низ,196,1.0315130002554724
2018-05-02 05:08:13,2018-05-02 08:35:39,12,низ,290,0.5525880486282002
2018-05-02 05:08:13,2018-05-02 08:35:39,12,верх,95,0.7517391172540999
2018-05-02 05:08:13,2018-05-02 08:35:39,11,низ,10,0.7174489753234741
2018-05-02 05:08:13,2018-05-02 08:35:39,11,верх,316,0.6229413753766847
2018-05-02 05:08:13,2018-05-02 08:35:39,10,низ,432,0.8147246246721075
2018-05-02 05:08:13,2018-05-02 08:35:39,10,верх,100,0.707703803214727
2018-05-02 05:08:13,2018-05-02 08:35:39,9,верх,107,0.2865330143891509
2018-05-02 05:08:13,2018-05-02 08:35:39,8,низ,211,0.5310325443738431
2018-05-02 05:08:13,2018-05-02 08:35:39,8,верх,263,0.8867003633059092
2018-05-02 05:08:13,2018-05-02 08:35:39,9,низ,390,0.570991691217626
2018-05-02 08:51:52,2018-05-02 12:33:57,11,верх,472,0.8765964589120444
2018-05-02 08:51:52,2018-05-02 12:33:57,12,верх,245,0.584289075614681
2018-05-02 08:51:52,2018-05-02 12:33:57,11,низ,484,1.004025688598402
2018-05-02 08:51:52,2018-05-02 12:33:57,10,низ,148,0.996743442915024
2018-05-02 08:51:52,2018-05-02 12:33:57,12,низ,58,0.7792489285881539
2018-05-02 08:51:52,2018-05-02 12:33:57,9,низ,97,0.7994502911375427
2018-05-02 08:51:52,2018-05-02 12:33:57,9,верх,17,1.1486823515698459
2018-05-02 08:51:52,2018-05-02 12:33:57,8,низ,454,1.189291026223405
2018-05-02 08:51:52,2018-05-02 12:33:57,8,верх,256,0.678501620930408
2018-05-02 08:51:52,2018-05-02 12:33:57,10,верх,82,0.987447478891064
2018-05-02 12:45:38,2018-05-02 15:59:07,12,низ,410,0.5875206004542952
2018-05-02 12:45:38,2018-05-02 15:59:07,12,верх,393,0.3821382868912526
2018-05-02 12:45:38,2018-05-02 15:59:07,11,низ,261,0.3891872872899822
2018-05-02 12:45:38,2018-05-02 15:59:07,11,верх,76,0.9157000822504364
2018-05-02 12:45:38,2018-05-02 15:59:07,10,низ,124,0.856910983532577
2018-05-02 12:45:38,2018-05-02 15:59:07,8,низ,16,0.4524221582716809
2018-05-02 12:45:38,2018-05-02 15:59:07,9,низ,277,0.8907989731294437
2018-05-02 12:45:38,2018-05-02 15:59:07,9,верх,416,0.7516707757695422
2018-05-02 12:45:38,2018-05-02 15:59:07,10,верх,149,0.7773993773331865
2018-05-02 12:45:38,2018-05-02 15:59:07,8,верх,232,0.9321522785532299
2018-05-02 16:12:48,2018-05-02 20:01:55,12,низ,146,0.6729263398102739
2018-05-02 16:12:48,2018-05-02 20:01:55,12,верх,335,0.6884742055092155
2018-05-02 16:12:48,2018-05-02 20:01:55,11,низ,111,0.9275199916821928
2018-05-02 16:12:48,2018-05-02 20:01:55,11,верх,419,0.998787653537702
2018-05-02 16:12:48,2018-05-02 20:01:55,10,низ,280,1.2393890625933084
2018-05-02 16:12:48,2018-05-02 20:01:55,10,верх,429,0.8621209712440734
2018-05-02 16:12:48,2018-05-02 20:01:55,9,низ,314,0.8416394116215027
2018-05-02 16:12:48,2018-05-02 20:01:55,9,верх,231,1.2580614381157749
2018-05-02 16:12:48,2018-05-02 20:01:55,8,низ,135,1.2915715069078644
2018-05-02 16:12:48,2018-05-02 20:01:55,8,верх,448,0.9997923206163989
2018-05-02 20:14:54,2018-05-02 23:33:38,12,низ,109,0.7189763901261637
2018-05-02 20:14:54,2018-05-02 23:33:38,12,верх,460,0.8239043259494756
2018-05-02 20:14:54,2018-05-02 23:33:38,11,низ,61,0.8476510339482264
2018-05-02 20:14:54,2018-05-02 23:33:38,11,верх,331,0.8813087133932839
2018-05-02 20:14:54,2018-05-02 23:33:38,10,низ,95,0.8314634277614515
2018-05-02 20:14:54,2018-05-02 23:33:38,9,низ,84,0.7186680463063877
2018-05-02 20:14:54,2018-05-02 23:33:38,9,верх,492,0.49065754550597035
2018-05-02 20:14:54,2018-05-02 23:33:38,8,низ,305,1.2767891150057433
2018-05-02 20:14:54,2018-05-02 23:33:38,8,верх,152,1.0944772051158353
2018-05-02 20:14:54,2018-05-02 23:33:38,10,верх,341,1.1878856543589904
2018-05-02 23:48:56,2018-05-03 03:12:23,10,верх,213,0.7989810441613616
2018-05-02 23:48:56,2018-05-03 03:12:23,8,верх,98,1.2585783128429089
2018-05-02 23:48:56,2018-05-03 03:12:23,8,низ,352,0.925354154945329
2018-05-02 23:48:56,2018-05-03 03:12:23,9,верх,398,1.002716261498402
2018-05-02 23:48:56,2018-05-03 03:12:23,9,низ,308,1.2025399452892862
2018-05-02 23:48:56,2018-05-03 03:12:23,10,низ,124,1.0695127510962423
2018-05-02 23:48:56,2018-05-03 03:12:23,11,верх,13,0.9441127494859205
2018-05-02 23:48:56,2018-05-03 03:12:23,11,низ,388,1.1035733656587932
2018-05-02 23:48:56,2018-05-03 03:12:23,12,верх,321,0.3833583877591985
2018-05-02 23:48:56,2018-05-03 03:12:23,12,низ,262,0.5323696961022415
2018-05-03 03:23:44,2018-05-03 07:11:20,11,низ,251,0.7919334048905246
2018-05-03 03:23:44,2018-05-03 07:11:20,11,верх,276,1.0349677184320896
2018-05-03 03:23:44,2018-05-03 07:11:20,12,низ,206,0.4906508616414124
2018-05-03 03:23:44,2018-05-03 07:11:20,12,верх,323,0.5530082137014775
2018-05-03 03:23:44,2018-05-03 07:11:20,10,низ,122,0.6863249486038496
2018-05-03 03:23:44,2018-05-03 07:11:20,10,верх,447,0.9494519913505757
2018-05-03 03:23:44,2018-05-03 07:11:20,9,низ,403,1.0127925135397295
2018-05-03 03:23:44,2018-05-03 07:11:20,9,верх,314,1.0061627457373108
2018-05-03 03:23:44,2018-05-03 07:11:20,8,низ,96,1.0385094295977135
2018-05-03 03:23:44,2018-05-03 07:11:20,8,верх,275,0.7269836161274559
2018-05-03 07:26:37,2018-05-03 11:14:49,12,низ,207,1.1441993428074018
2018-05-03 07:26:37,2018-05-03 11:14:49,12,верх,60,1.188908889246496
2018-05-03 07:26:37,2018-05-03 11:14:49,11,низ,165,1.2271889190029572
2018-05-03 07:26:37,2018-05-03 11:14:49,11,верх,398,1.2058478785367952
2018-05-03 07:26:37,2018-05-03 11:14:49,10,низ,117,0.9897386817882053
2018-05-03 07:26:37,2018-05-03 11:14:49,8,верх,445,2.112460891893826
2018-05-03 07:26:37,2018-05-03 11:14:49,9,низ,299,1.785591603636889
2018-05-03 07:26:37,2018-05-03 11:14:49,8,низ,40,1.9886267545892544
2018-05-03 07:26:37,2018-05-03 11:14:49,10,верх,91,1.5764907418481435
2018-05-03 07:26:37,2018-05-03 11:14:49,9,верх,37,1.7999228730408823
2018-05-03 11:25:27,2018-05-03 15:14:30,8,верх,105,1.0693064429831787
2018-05-03 11:25:27,2018-05-03 15:14:30,8,низ,271,0.9560244867198467
2018-05-03 11:25:27,2018-05-03 15:14:30,9,верх,316,0.799554768430971
2018-05-03 11:25:27,2018-05-03 15:14:30,9,низ,439,1.0040872067732136
2018-05-03 11:25:27,2018-05-03 15:14:30,10,низ,333,1.050366765056977
2018-05-03 11:25:27,2018-05-03 15:14:30,11,верх,318,1.046123167875281
2018-05-03 11:25:27,2018-05-03 15:14:30,11,низ,438,0.9475170512185136
2018-05-03 11:25:27,2018-05-03 15:14:30,12,верх,22,0.7384881761064488
2018-05-03 11:25:27,2018-05-03 15:14:30,12,низ,320,0.73160762430829
2018-05-03 11:25:27,2018-05-03 15:14:30,10,верх,496,1.1458332216543974
2018-05-03 15:27:11,2018-05-03 18:14:19,12,низ,134,0.0
2018-05-03 15:27:11,2018-05-03 18:14:19,11,верх,32,0.9528689868294744
2018-05-03 15:27:11,2018-05-03 18:14:19,12,верх,290,0.42643560593837615
2018-05-03 15:27:11,2018-05-03 18:14:19,11,низ,463,0.8832767621584796
2018-05-03 15:27:11,2018-05-03 18:14:19,10,низ,305,1.1499869538280327
2018-05-03 15:27:11,2018-05-03 18:14:19,9,низ,167,0.7012113665333528
2018-05-03 15:27:11,2018-05-03 18:14:19,10,верх,124,0.8133172545548126
2018-05-03 15:27:11,2018-05-03 18:14:19,8,верх,282,0.6060707079655667
2018-05-03 15:27:11,2018-05-03 18:14:19,8,низ,164,0.8980887670761558
2018-05-03 15:27:11,2018-05-03 18:14:19,9,верх,398,0.9882174364127755
2018-05-03 18:30:57,2018-05-03 21:59:45,11,верх,230,0.6773576025356226
2018-05-03 18:30:57,2018-05-03 21:59:45,12,низ,193,0.33508727836603097
2018-05-03 18:30:57,2018-05-03 21:59:45,12,верх,191,0.2575042612867092
2018-05-03 18:30:57,2018-05-03 21:59:45,11,низ,382,0.4088025667662387
2018-05-03 18:30:57,2018-05-03 21:59:45,10,низ,91,0.9539851662272549
2018-05-03 18:30:57,2018-05-03 21:59:45,10,верх,226,0.9414825999968155
2018-05-03 18:30:57,2018-05-03 21:59:45,9,верх,194,1.0936394719565512
2018-05-03 18:30:57,2018-05-03 21:59:45,8,низ,287,0.5873792004781232
2018-05-03 18:30:57,2018-05-03 21:59:45,8,верх,332,1.0310264863449612
2018-05-03 18:30:57,2018-05-03 21:59:45,9,низ,258,0.8823024151963476
2018-05-03 22:11:46,2018-05-04 02:04:59,12,низ,340,0.6863268191827672
2018-05-03 22:11:46,2018-05-04 02:04:59,12,верх,450,1.056115227086654
2018-05-03 22:11:46,2018-05-04 02:04:59,11,низ,475,0.7780787461484773
2018-05-03 22:11:46,2018-05-04 02:04:59,11,верх,164,1.5042204459302237
2018-05-03 22:11:46,2018-05-04 02:04:59,10,низ,457,1.7178368370677073
2018-05-03 22:11:46,2018-05-04 02:04:59,10,верх,236,1.2198655251342039
2018-05-03 22:11:46,2018-05-04 02:04:59,9,верх,94,1.5889103773684803
2018-05-03 22:11:46,2018-05-04 02:04:59,8,низ,319,1.7595963473040532
2018-05-03 22:11:46,2018-05-04 02:04:59,8,верх,39,1.0731588334502244
2018-05-03 22:11:46,2018-05-04 02:04:59,9,низ,24,1.5877185933649947
2018-05-04 02:17:57,2018-05-04 06:01:55,12,низ,348,1.2924805601826792
2018-05-04 02:17:57,2018-05-04 06:01:55,12,верх,82,0.5635702294537218
2018-05-04 02:17:57,2018-05-04 06:01:55,11,низ,250,0.6813957817268943
2018-05-04 02:17:57,2018-05-04 06:01:55,11,верх,130,1.2651192513139544
2018-05-04 02:17:57,2018-05-04 06:01:55,10,низ,331,1.04760261953877
2018-05-04 02:17:57,2018-05-04 06:01:55,9,низ,338,1.0846368889435007
2018-05-04 02:17:57,2018-05-04 06:01:55,9,верх,455,1.6618906227291208
2018-05-04 02:17:57,2018-05-04 06:01:55,8,низ,290,1.2877466296281972
2018-05-04 02:17:57,2018-05-04 06:01:55,8,верх,49,1.2140087479467572
2018-05-04 02:17:57,2018-05-04 06:01:55,10,верх,67,1.178796510922828
2018-05-04 06:13:45,2018-05-04 09:25:44,11,верх,432,0.4868442149096467
2018-05-04 06:13:45,2018-05-04 09:25:44,12,низ,99,0.3248424988631916
2018-05-04 06:13:45,2018-05-04 09:25:44,12,верх,142,0.37755070184930856
2018-05-04 06:13:45,2018-05-04 09:25:44,11,низ,13,0.6178287363234923
2018-05-04 06:13:45,2018-05-04 09:25:44,10,низ,2,0.435585505919017
2018-05-04 06:13:45,2018-05-04 09:25:44,10,верх,34,0.7386201174790027
2018-05-04 06:13:45,2018-05-04 09:25:44,9,низ,340,0.951806850030795
2018-05-04 06:13:45,2018-05-04 09:25:44,9,верх,468,0.5882444323232592
2018-05-04 06:13:45,2018-05-04 09:25:44,8,низ,300,0.6141562510881884
2018-05-04 06:13:45,2018-05-04 09:25:44,8,верх,323,0.7005156999374752
2018-05-04 09:36:08,2018-05-04 12:34:27,12,низ,409,0.4404319871073435
2018-05-04 09:36:08,2018-05-04 12:34:27,12,верх,211,0.587018910770015
2018-05-04 09:36:08,2018-05-04 12:34:27,11,низ,259,1.197029082483841
2018-05-04 09:36:08,2018-05-04 12:34:27,11,верх,336,0.9051120880507981
2018-05-04 09:36:08,2018-05-04 12:34:27,10,низ,66,0.79417901774145
2018-05-04 09:36:08,2018-05-04 12:34:27,10,верх,471,1.0763760427402802
2018-05-04 09:36:08,2018-05-04 12:34:27,9,низ,222,1.1933878450685522
2018-05-04 09:36:08,2018-05-04 12:34:27,9,верх,494,1.1119149158932669
2018-05-04 09:36:08,2018-05-04 12:34:27,8,низ,427,1.0748260731091996
2018-05-04 09:36:08,2018-05-04 12:34:27,8,верх,368,1.058860868045571
2018-05-04 12:47:24,2018-05-04 16:19:35,12,верх,450,0.46866503354932326
2018-05-04 12:47:24,2018-05-04 16:19:35,11,низ,149,0.6408583332336656
2018-05-04 12:47:24,2018-05-04 16:19:35,11,верх,179,0.44821559505776626
2018-05-04 12:47:24,2018-05-04 16:19:35,10,низ,48,0.4701600206321149
2018-05-04 12:47:24,2018-05-04 16:19:35,12,низ,486,0.6856233675751395
2018-05-04 12:47:24,2018-05-04 16:19:35,9,низ,408,0.5225183502436561
2018-05-04 12:47:24,2018-05-04 16:19:35,9,верх,101,0.5006532119180634
2018-05-04 12:47:24,2018-05-04 16:19:35,8,низ,72,0.227427814159688
2018-05-04 12:47:24,2018-05-04 16:19:35,8,верх,177,0.8691446825191133
2018-05-04 12:47:24,2018-05-04 16:19:35,10,верх,203,0.8215987655784615
2018-05-04 16:34:03,2018-05-04 19:37:03,12,низ,80,0.8151428298200862
2018-05-04 16:34:03,2018-05-04 19:37:03,12,верх,193,0.4247241194182556
2018-05-04 16:34:03,2018-05-04 19:37:03,11,низ,400,0.6409245414364697
2018-05-04 16:34:03,2018-05-04 19:37:03,11,верх,221,0.5451570684576253
2018-05-04 16:34:03,2018-05-04 19:37:03,10,низ,79,0.5319958391418942
2018-05-04 16:34:03,2018-05-04 19:37:03,10,верх,287,0.648437901123222
2018-05-04 16:34:03,2018-05-04 19:37:03,9,низ,210,0.7708434228664603
2018-05-04 16:34:03,2018-05-04 19:37:03,9,верх,488,1.2281511401123186
2018-05-04 16:34:03,2018-05-04 19:37:03,8,низ,130,0.9917315101739531
2018-05-04 16:34:03,2018-05-04 19:37:03,8,верх,5,0.5871648977188556
2018-05-04 19:50:17,2018-05-04 22:52:20,12,верх,254,0.15189545308548624
2018-05-04 19:50:17,2018-05-04 22:52:20,11,низ,58,0.5316229110075834
2018-05-04 19:50:17,2018-05-04 22:52:20,11,верх,281,0.7077895898302461
2018-05-04 19:50:17,2018-05-04 22:52:20,10,низ,313,0.7962115942040986
2018-05-04 19:50:17,2018-05-04 22:52:20,12,низ,141,0.3547935960608294
2018-05-04 19:50:17,2018-05-04 22:52:20,9,низ,458,0.7623145379766876
2018-05-04 19:50:17,2018-05-04 22:52:20,9,верх,176,0.843285697708954
